╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~дыдщ,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
н√кL┬э,дgжa,н╗дsмq781~810жa╕╣,188.61,,пSйw╣A╖~░╧,╣Aкке╬жa,1060317,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1141090,6050,,0.0,0,,RPQNMLTLLHMFFDN96DA
н√кL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дн√кLел╖╜╝ц╕Ї4л╤1~30╕╣,58.0,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060301,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одgе[▒j┐j│y,0680716,90.9,3,1,3,ж│,╡L,3600000,39604,,0.0,0,┐╦д═├ЎлY╢бдзецйЎбC,RPRNMLRJMHMFFDN76DA
йMм№┬э,дgжa,й╛з╡мq91~120жa╕╣,295.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060302,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1504500,5100,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPPNMLLLMHMFFBN58DA
оHд▀╢m,й╨жa(дgжa+л╪кл),╣№д╞┐доHд▀╢m├╣нэ╕ЇдTмq65л╤61~90╕╣,100.17,╣A,,,1060302,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1051122,176.43,5,2,3,ж│,╡L,5940000,33668,,0.0,0,,RPPNMLRJMHMFFHN86CA
╖╦┤Є┬э,дgжa,жшжwмq1291~1320жa╕╣,270.0,,пSйw╣A╖~░╧,дЇзQе╬жa,1060221,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,690000,2556,,0.0,0,,RPRNMLKMLHMFFHN76EA
н√кL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дн√кLелй╛з╡и╜й╛з╡╡є211л╤1~30╕╣,71.48,жэ,,,1060208,дgжa2л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0741217,111.42,4,3,2,ж│,╡L,5770000,51786,,0.0,0,,RPUNMLSLLHMFFDN17CA
н√кL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дн√кLеле├мK╡є26л╤1~30╕╣,71.0,жэ,,,1060303,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одgе[▒j┐j│y,0640503,115.89,4,3,3,ж│,╡L,3600000,31064,,0.0,0,,RPRNMLKMLHMFFDN78CA
│└┤ф┬э,дgжa,дх╢}мq361~390жa╕╣,92.62,░╙,,,1060310,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,6160000,66508,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPPNMLMKMHMFFCN58CA
│└┤ф┬э,дgжa,│└▓▒мq931~960жa╕╣,62.16,жэ,,,1060310,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3000000,48263,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPTNMLLJNHMFFCN88CA
│└┤ф┬э,дgжa,│└╗ёмq391~420жa╕╣,25.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060313,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,453600,18144,,0.0,0,,RPPNMLLMLHMFFCN58CA
н√кL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дн√кLеле├йў╡є88л╤1~30╕╣,7.18,жэ,,,1060308,дgжa1л╪кл3иожь0,жaдUд@╝h,дQдT╝h,ифеL,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0850212,79.91,0,0,0,ж│,ж│,1200000,15017,,0.0,0,л╪кллм║Aм░┼uжь,RPOOMLQJMHMFFDN98CA
н√кL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дн√кLел▓ўе·╕Ї745л╤1~30╕╣,79.3,жэ,,,1060227,дgжa3л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0950719,304.16,4,2,3,ж│,╡L,9600000,31562,,0.0,0,,RPVNMLRJMHMFFDN07CA
н√кL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дн√кLел╖sе═╕Ї631~660╕╣,85.88,жэ,,,1060313,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1040311,163.85,5,2,4,ж│,╡L,15200000,92768,,0.0,0,е╝лOжsл╪клд@и╓▓╛┬р,RPWNMLTKMHMFFDN47CA
к└└Y╢m,й╨жa(дgжa+л╪кл),╣№д╞┐дк└└Y╢m┘їй│дGл╤1~30╕╣,1045.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060301,дgжa1л╪кл1иожь0,д@╝hбAдG╝h,дG╝h,╣Aк┘,╣Aк┘,игифеL╡n░Oи╞╢╡,1040821,183.6,0,2,2,ж│,╡L,12100000,,,0.0,0,,RPRNMLTLLHMFFEN07CA
╣№д╞ел,дgжa,дjоHмq271~300жa╕╣,72.29,ифеL,,,1060217,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,210000,2905,,0.0,0,(е]зt)д╜ж@│]мIлOпdжaдзецйЎбC,RPPOMLTLLHMFFAN56CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞ел─_дs╕Ї126л╤4з╦1~30╕╣,199.0,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1060303,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одgе[▒j┐j│y,0691231,184.36,3,2,1,ж│,╡L,4000000,21697,,0.0,0,к╤кF╢б╢R╜ц,RPVNMLTLLHMFFAN07CA
╣№д╞ел,дgжa,║╓е╨мq1141~1170жa╕╣,162.52,,дsйYжaлOи|░╧,╣Aкке╬жa,1060327,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,294000,1809,,0.0,0,,RPVNMLQJMHMFFAN66CA
иqдЇ╢m,дgжa,дU▒[мq811~840жa╕╣,900.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060220,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2722500,3025,,0.0,0,,RPWNMLQJMHMFFAN76CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞елкў░и╕Їд@мq521л╤1~30╕╣,10.85,жэ,,,1060222,дgжa1л╪кл1иожь0,дC╝h,дQдC╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0860526,109.60000000000001,3,2,2,ж│,ж│,3950000,36040,,0.0,0,,RPPNMLLMLHMFFAN38CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞еле┴е═╕Ї438л╤31~60╕╣,83.0,жэ,,,1060317,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,▓V╛одg│y,0660412,128.64,5,2,3,ж│,╡L,6880000,53483,,0.0,0,│╞╡∙бGе╝┐ьлOжs╡n░Oдзл╪┐v│бд└д@и╓▓╛┬рбC,RPVNMLKMLHMFFAN88CA
кт╢щ╢m,й╨жa(дgжa+л╪кл),╣№д╞┐дкт╢щ╢mн√пє╕Їд@мq326л╤31~60╕╣,109.83,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1060228,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0830824,155.11,4,3,3,ж│,╡L,3680000,23725,,0.0,0,,RPRNMLLMLHMFFAN58CA
иqдЇ╢m,й╨жa(дgжa+л╪кл),╣№д╞┐диqдЇ╢m╣№дЇ╕ЇдGмq253л╤1~30╕╣,55.0,╣A,,,1060303,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одgе[▒j┐j│y,0631231,85.6,4,2,2,ж│,╡L,2800000,32710,,0.0,0,,RPOOMLOKMHMFFAN58CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞елоїйM╕Їд@мq95л╤1~30╕╣,93.48,жэ,,,1060302,дgжa2л╪кл2иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1040324,285.24,5,1,4,ж│,ж│,17800000,62404,,0.0,0,,RPRNMLTJMHMFFAN56CA
ж∙┤ф╢m,дgжa,ж∙к╤мq31~60жa╕╣,136.55,жэ,,,1060215,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1950000,14280,,0.0,0,п}▓г░]╣╬йч╜цбAж@ж│дH└uе¤й╙╢R,RPUNMLTLLHMFFBN07CA
йMм№┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дйMм№┬э╣№м№╕ЇдGмq208л╤1~30╕╣,188.98,ифеL,,,1060117,дgжa2л╪кл2иожь0,е■,е|╝h,│zд╤нэ,жэдuе╬,┐√╡м▓V╛одg│y,0801231,234.63,5,3,5,ж│,╡L,8300000,35375,,0.0,0,,RPPNMLLMLHMFFBN48CA
йMм№┬э,дgжa,┐}д═мq1141~1170жa╕╣,198.9,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060313,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,10000000,50277,,0.0,0,,RPQNMLLMLHMFFBN58CA
йMм№┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дйMм№┬экF╡o╕Ї211~240╕╣,104.93,жэ,,,1031218,дgжa3л╪кл1иожь0,е■,дT╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050803,149.54,4,2,4,ж│,╡L,11800000,78909,,0.0,0,,RPRNMLLMLHMFFBN68CA
╜uжш╢m,й╨жa(дgжa+л╪кл),╣№д╞┐д╜uжш╢m│╗▓pз°пє┬╫╕Ї323л╤32з╦1~30╕╣,155.3,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060301,дgжa4л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1051129,235.59,5,3,4,ж│,╡L,7500000,31835,,0.0,0,,RPRNMLPJMHMFFBN88CA
йMм№┬э,дgжa,дпйMмq451~480жa╕╣,26.36,жэ,,,1060320,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1435300,54450,,0.0,0,,RPTNMLRJMHMFFBN66CA
йMм№┬э,дgжa,дj╢омq841~870жa╕╣,3377.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060308,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,19900000,5893,,0.0,0,,RPPNMLTJMHMFFBN09CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞елй╡ен╕Ї586л╤23з╦1~30╕╣,165.0,жэ,,,1060204,дgжa4л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0941116,332.17,5,2,4,ж│,ж│,24500000,73757,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPWNMLNKMHMFFAN56CA
кс╛┬╢m,дgжa,╖s╞Wдlдfмq1081~1110жa╕╣,210.76,,пSйw╣A╖~░╧,╣Aкке╬жa,1060318,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,821964,3900,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPTNMLPJMHMFFAN98CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞ел╣№лn╕ЇдTмq2л╤6з╦1~30╕╣,87.55,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060316,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0830415,159.1,5,2,3,ж│,╡L,6200000,38969,,0.0,0,,RPOOMLKMLHMFFAN28CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞елдд╡╪жш╕Ї143л╤12з╦1~30╕╣,30.0,жэ,,,1060304,дgжa1л╪кл1иожь0,д@╝hбA├M╝╙бAзи╝hбAжaдU╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэ░╙е╬,┐√╡м▓V╛одg│y,0720117,142.05,4,1,2,ж│,╡L,3000000,21119,,0.0,0,зt╝Wл╪л╪клбC,RPRNMLKMLHMFFAN48CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞елж█▒jлn╕Ї36л╤1~30╕╣,31.54,жэ,,,1060317,дgжa1л╪кл1иожь0,д@╝h,д@╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),░╙╖~е╬,┐√╡м▓V╛одg│y,0680604,85.65,4,0,4,ж│,╡L,3900000,45534,,0.0,0,,RPXNMLPJMHMFFAN76CA
╣№д╞ел,й╨жa(дgжa+л╪кл)+иожь,╣№д╞┐д╣№д╞елл╪░ълn╕Ї36л╤1~30╕╣,19.93,жэ,,,1060306,дgжa2л╪кл1иожь3,дQдK╝hбAдQдE╝h,дQдE╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840718,285.26,3,2,2,ж│,ж│,9750000,34179,йY╣Dенн▒,0.0,0,,RPPNMLQJMHMFFAN68CA
кс╛┬╢m,й╨жa(дgжa+л╪кл),╣№д╞┐дкс╛┬╢mдддs╕Їд@мq31~60╕╣,1268.88,,пSйw╣A╖~░╧,╣Aкке╬жa,1060225,дgжa1л╪кл1иожь0,д@╝hбAдG╝h,дG╝h,╣Aк┘,╣Aк┘,е[▒j┐j│y,0770804,190.46,3,2,2,ж│,╡L,8300000,,,0.0,0,,RPXNMLTLLHMFFAN27CA
кс╛┬╢m,й╨жa(дgжa+л╪кл),╣№д╞┐дкс╛┬╢mдддs╕Їд@мq31~60╕╣,1268.88,,пSйw╣A╖~░╧,╣Aкке╬жa,1060225,дgжa1л╪кл1иожь0,д@╝hбAдG╝h,дG╝h,╣Aк┘,╣Aк┘,е[▒j┐j│y,0770804,193.79,3,2,2,ж│,╡L,8300000,,,0.0,0,,RPOOMLTLLHMFFAN09CA
е╨дд┬э,й╨жa(дgжa+л╪кл),╣№д╞┐де╨дд┬эддлn╕ЇдTмq361~390╕╣,91.8,жэ,,,1060307,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одgе[▒j┐j│y,0690426,164.27,4,2,2,ж│,╡L,3200000,19480,,0.0,0,,RPQNMLLMLHMFFEN88CA
дjз°╢m,й╨жa(дgжa+л╪кл),╣№д╞┐ддjз°╢mдs╕}╕Ї61~90╕╣,163.0,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1060305,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0820701,173.68,4,2,3,ж│,╡L,4500000,25910,,0.0,0,,RPVNMLLLMHMFFDN66CA
е├╣t╢m,й╨жa(дgжa+л╪кл),╣№д╞┐де├╣t╢m╢}й·╕Ї151~180╕╣,125.13,жэ,,,1060308,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одgе[▒j┐j│y,0651205,169.46,0,0,0,╡L,╡L,4660000,27499,,0.0,0,,RPPOMLSKMHMFFDN76CA
н√кL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дн√кLел▒°йM╡є1~30╕╣,90.81,жэ,,,1060320,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050623,211.11,4,3,2,ж│,╡L,14500000,68685,,0.0,0,,RPWNMLRKMHMFFDN27CA
дjз°╢m,дgжa,енйMмq391~420жa╕╣,335.41,,д@пы╣A╖~░╧,дB║╪л╪┐vе╬жa,1060307,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,8000000,23851,,0.0,0,,RPQOMLMKMHMFFDN88CA
е├╣t╢m,й╨жa(дgжa+л╪кл),╣№д╞┐де├╣t╢mдддs╕Їд@мq402л╤1~30╕╣,82.35,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1051229,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0821208,178.54,4,2,3,ж│,╡L,2350000,13162,,0.0,0,е╗еєм░д@╡е┐╦╢бдз╢R╜цбCзt╝Wл╪й╬е╝╡n░Oл╪клбC,RPUNMLRJMHMFFDN96CA
н√кL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дн√кLел┤_┐│д╗╡є1~30╕╣,115.6,жэ,,,1060210,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050304,210.34,4,2,5,ж│,╡L,14200000,67510,,0.0,0,,RPTNMLLMLHMFFDN09CA
║╓┐│╢m,дgжa,д╕┐│мq1441~1470жa╕╣,2600.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060308,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5460000,2100,,0.0,0,,RPQNMLLMLHMFFCN68CA
│└┤ф┬э,й╨жa(дgжa+л╪кл),╣№д╞┐д│└┤ф┬э╕U╣╪╕Ї181~210╕╣,73.76,жэ,,,1060309,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1010529,139.15,0,0,0,╡L,╡L,12668000,91038,,0.0,0,,RPPNMLPJMHMFFCN78CA
│└┤ф┬э,й╨жa(дgжa+л╪кл),╣№д╞┐д│└┤ф┬э│└┐│╕Ї1~30╕╣,70.24,жэ,,,1060314,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030623,167.01,4,2,3,ж│,╡L,8500000,50895,,0.0,0,,RPUNMLRKMHMFFCN96CA
│└┤ф┬э,дgжa,│└▓▒мq421~450жa╕╣,170.96,жэ,,,1060209,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5171000,30247,,0.0,0,,RPXNMLNKMHMFFCN86CA
е╨з└╢m,дgжa,к┌оEмq511~540жa╕╣,957.58,╣A,,,1060313,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4800000,5013,,0.0,0,,RPPNMLKMLHMFFFN88DA
╖╦┤Є┬э,й╨жa(дgжa+л╪кл),╣№д╞┐д╖╦┤Є┬эе╨дд╕Ї1~30╕╣,90.0,жэ,,,1060225,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050912,190.21,4,3,3,ж│,╡L,8550000,44950,,0.0,0,,RPXNMLRJMHMFFHN67CA
оHд▀╢m,дgжa,е╦╜`ддмq1411~1440жa╕╣,263.66,жэ,,,1060301,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,14355000,54445,,0.0,0,,RPRNMLOKMHMFFHN86CA
оHд▀╢m,дgжa,╖sПJмq91~120жa╕╣,437.0,╣A,,,1051214,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5000000,11442,,0.0,0,,RPPNMLLLMHMFFHN09CA
оHд▀╢m,дgжa,╖sПJмq91~120жa╕╣,2972.0,дu,,,1051214,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,84000000,28264,,0.0,0,,RPQNMLLLMHMFFHN56CA
оH╞Q╢m,дgжa,╕qйMмq181~210жa╕╣,344.55,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060321,дgжa4л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2701930,7842,,0.0,0,,RPTNMLKMLHMFFHN76CA
╖╦┤Є┬э,дgжa,е·енмq271~300жa╕╣,94.0,жэ,,,1060124,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,6710660,71390,,0.0,0,,RPUNMLKMLHMFFHN86CA
оHд▀╢m,й╨жa(дgжa+л╪кл),╣№д╞┐доHд▀╢mкZ┐│╕Ї91~120╕╣,1570.0,╣A,,,1060222,дgжa3л╪кл1иожь0,е■,д@╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0690728,77.35,3,1,0,ж│,╡L,14070000,181900,,0.0,0,дг░╩▓гдзж@ж│дH╝╞м░в▒дHбAзt╝Wл╪й╬е╝╡n░Oл╪клбC,RPQNMLTLLHMFFHN27CA
дGкL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐ддGкL┬э╖s┤Єл╤31~60╕╣,81.0,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060123,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0770122,104.0,3,2,2,ж│,╡L,1600000,15385,,0.0,0,,RPRNMLKLMHMFFGN09CA
░ё└Y╢m,й╨жa(дgжa+л╪кл),╣№д╞┐д░ё└Y╢m╣№дЇ╕Їе|мq331~360╕╣,80.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060331,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0960518,209.64,3,3,3,ж│,╡L,6280000,29956,,0.0,0,,RPPNMLQJMHMFFFN56CA
╖╦ж{╢m,й╨жa(дgжa+л╪кл),╣№д╞┐д╖╦ж{╢m║ё╡л╕Ї841~870╕╣,2197.99,,д@пы╣A╖~░╧,╣Aкке╬жa,1060223,дgжa1л╪кл1иожь0,д@╝hбAдG╝h,дG╝h,╣Aк┘,╣Aк┘,игифеL╡n░Oи╞╢╡,0960806,363.34,4,4,3,ж│,╡L,21000000,,,0.0,0,,RPRNMLKMLHMFFFN98CA
е╨дд┬э,й╨жa(дgжa+л╪кл)+иожь,╣№д╞┐де╨дд┬эл╪░ъ╕Ї63л╤18з╦1~30╕╣,19.93,жэ,,,1060224,дgжa1л╪кл1иожь1,дн╝h,д╗╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840328,99.57000000000001,2,1,1,ж│,╡L,2600000,26112,д╔н░╛ў▒ё,0.0,0,,RPQNMLQJMHMFFEN56CA
дGдЇ╢m,дgжa,╕╬е┴мq901~930жa╕╣,153.8,жэ,,,1060315,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2400000,15605,,0.0,0,,RPSNMLPJMHMFFEN66CA
к└└Y╢m,дgжa,╛Ї└Yмq721~750жa╕╣,1543.22,,пSйw╣A╖~░╧,╣Aкке╬жa,1060303,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5200000,3370,,0.0,0,╗P╣D╕Ї╕иоtл▄дj,RPTNMLPJMHMFFEN76CA
дGдЇ╢m,дgжa,╕╬е┴мq1261~1290жa╕╣,1370.31,жэ,,,1060224,дgжa6л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,15500000,11311,,0.0,0,пSоэ╢R╜ц(╗∙кўдwе]зtнp╡e╣D╕Їе╬жa),RPPOMLOLMHMFFEN56CA
дGдЇ╢m,дgжa,╕╬е┴мq451~480жa╕╣,241.47,ифеL,,,1060309,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2149083,8900,,0.0,0,пSоэ╢R╜цбCд╜ж@│]мIлOпdжaбCецйЎ╣я╢HбGньнt│dдHбCд╜зi▓{н╚┴`н╚бG2149083д╕бC,RPRNMLSLMHMFFEN07CA
е╨дд┬э,дgжa,┐│╣Tмq331~360жa╕╣,427.95,,,,1060307,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,599130,1400,,0.0,0,╖ю╣sжaй╬ж│жXи╓и╧е╬дзецйЎбC,RPOOMLNKMHMFFEN88CA
е╨дд┬э,дgжa,┐│╣Tмq361~390жa╕╣,427.95,,,,1060307,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,599130,1400,,0.0,0,╖ю╣sжaй╬ж│жXи╓и╧е╬дзецйЎбC,RPPOMLNKMHMFFEN98CA
е╨дд┬э,й╨жa(дgжa+л╪кл),╣№д╞┐де╨дд┬эн√╢░╕ЇдGмq271~300╕╣,125.2,жэ,,,1060318,дgжa2л╪кл1иожь0,е■,д@╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одgе[▒j┐j│y,0580530,61.94,2,1,1,ж│,╡L,2500000,40362,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPQNMLPJMHMFFEN09CA
е╨з└╢m,й╨жa(дgжa+л╪кл),╣№д╞┐де╨з└╢mенйM╕ЇдGмq357л╤1~30╕╣,112.11,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060306,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,0830419,107.15,3,1,2,ж│,╡L,3100000,28931,,0.0,0,,RPRNMLQJMHMFFFN76CA
е_дц┬э,й╨жa(дgжa+л╪кл),╣№д╞┐де_дц┬эдцнb╕ЇдGмq481~510╕╣,62.0,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060224,дgжa1л╪кл1иожь0,д@╝hбAдG╝hбA├M╝╙,дG╝h,й▒н▒(й▒╛Q),жэоaе╬,е[▒j┐j│y,0700108,104.58,4,3,2,ж│,╡L,3600000,34423,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPRNMLKLMHMFFFN98CA
╖╦ж{╢m,дgжa,йMенмq661~690жa╕╣,1943.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060308,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3600000,1853,,0.0,0,,RPUNMLLLMHMFFFN76CA
