╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~дыдщ,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
к°кv╢m,й╨жa(дgжa+л╪кл),л╠кF┐дк°кv╢mдх╛╟╡є90л╤1~30╕╣,146.88,жэ,,,1060316,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1060109,208.52,5,2,4,ж│,╡L,9280000,44504,,0.0,0,,RPOOMLTLLHMFFAT07CA
д║оH╢m,дgжa,дWкF╢╒мq271~300жa╕╣,4323.57,,пSйw╣A╖~░╧,╣Aкке╬жa,1060310,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,13580000,3141,,0.0,0,йш╢Oжa╝╨░т,RPWNMLLMLHMFFCT27CA
д║оH╢m,й╨жa(дgжa+л╪кл),л╠кF┐дд║оH╢m┐│╕q╕Ї91~120╕╣,2620.57,,д@пы╣A╖~░╧,╣Aкке╬жa,1060308,дgжa2л╪кл1иожь0,е■,д@╝h,│zд╤нэ,╣Aк┘,┐j│y,0680622,91.0,2,1,1,ж│,╡L,6660000,73187,,0.0,0,,RPPNMLPJMHMFFCT76CA
╝щж{┬э,й╨жa(дgжa+л╪кл),л╠кF┐д╝щж{┬э║aе╨╕Ї121~150╕╣,25.43,жэ,,,1060309,дgжa2л╪кл1иожь0,е|╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0850817,120.69999999999999,3,2,2,ж│,ж│,1420000,11765,,0.0,0,,RPOPMLQJMHMFFCT96CA
╕U┼r╢m,дgжa,└Y╖╛дЇмq421~450жa╕╣,2737.42,,д@пы╣A╖~░╧,╣Aкке╬жa,1060302,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4000000,1461,,0.0,0,,RPVNMLQJMHMFFCT47CA
╕U┼r╢m,дgжa,└Y╖╛дЇмq421~450жa╕╣,2737.42,,д@пы╣A╖~░╧,╣Aкке╬жa,1060302,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4000000,1461,,0.0,0,,RPWNMLQJMHMFFCT57CA
╕U┼r╢m,дgжa,└Y╖╛дЇмq421~450жa╕╣,2737.42,,д@пы╣A╖~░╧,╣Aкке╬жa,1060302,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4000000,1461,,0.0,0,,RPXNMLQJMHMFFCT67CA
╕U┼r╢m,дgжa,└Y╖╛дЇмq421~450жa╕╣,2737.42,,д@пы╣A╖~░╧,╣Aкке╬жa,1060302,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4000000,1461,,0.0,0,,RPOOMLQJMHMFFCT86CA
╝щж{┬э,й╨жa(дgжa+л╪кл),л╠кF┐д╝щж{┬эйўй·╕Ї39л╤1~30╕╣,53.81,жэ,,,1060309,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,0770730,91.49,4,1,2,ж│,╡L,3700000,40442,,0.0,0,,RPQNMLKKMHMFFCT09CA
л╠кF╔],дgжa,╖s┐│мq721~750жa╕╣,1440.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060323,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4590000,3188,,0.0,0,,RPROMLMKMHMFFAT66CA
fa72оH╢m,дgжa,┤^╖sмq751~780жa╕╣,2743.85,,д@пы╣A╖~░╧,╣Aкке╬жa,1060320,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3100000,1130,,0.0,0,,RPSNMLKMLHMFFBT66CA
и╜┤ф╢m,дgжa,┼Kй▒мq1141~1170жa╕╣,221.0,жэ,,,1060310,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4679675,21175,,0.0,0,,RPPNMLLMLHMFFBT09CA
░к╛Ё╢m,й╨жa(дgжa+л╪кл),л╠кF┐д░к╛Ё╢mлn┐│╕Ї121~150╕╣,113.0,░╙,,,1060303,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,0690121,282.8,7,2,3,ж│,╡L,6350000,22454,,0.0,0,,RPRNMLTJNHMFFBT37CA
░к╛Ё╢m,дgжa,╖╜мuмq91~120жa╕╣,3040.2,,д@пы╣A╖~░╧,╣Aкке╬жa,1060219,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4500000,1480,,0.0,0,,RPQNMLPJMHMFFBT76CA
и╜┤ф╢m,дgжa,йw░ъмq541~570жa╕╣,7703.93,,д@пы╣A╖~░╧,╣Aкке╬жa,1060316,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,13100000,1700,,0.0,0,,RPRNMLLMLHMFFBT66CA
дEжp╢m,дgжa,п╧ж╤мq571~600жa╕╣,3492.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060319,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,10450000,2993,,0.0,0,,RPQNMLQLMHMFFAT96CA
к°кv╢m,дgжa,н╗╝цмq1291~1320жa╕╣,6304.66,,д@пы╣A╖~░╧,╣Aкке╬жa,1060206,дgжa4л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,16250000,2577,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPPNMLNLMHMFFAT56CA
л╠кF╔],дgжa,┬┬╡ємqд@дpмq121~150жa╕╣,63.0,░╙,,,1060307,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,8500000,134921,,0.0,0,"┼vзQдHм░3дH,жaдWклж│╡LлOжs╡n░Oл╪клд@┤╔",RPRNMLSKMHMFFAT17CA
дEжp╢m,й╨жa(дgжa+л╪кл),л╠кF┐ддEжp╢mдде┐╕Ї160л╤1~30╕╣,77.0,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060316,дgжa2л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0750102,97.79,3,1,2,ж│,╡L,2300000,23520,,0.0,0,,RPSOMLTKMHMFFAT47CA
д║оH╢m,й╨жa(дgжa+л╪кл),л╠кF┐дд║оH╢m┤_┐│╕Ї1~30╕╣,69.3,жэ,,,1060218,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0820602,147.04,4,2,3,ж│,╡L,3880000,26387,,0.0,0,,RPQNMLSJMHMFFCT17CA
д║оH╢m,й╨жa(дgжa+л╪кл)+иожь,л╠кF┐дд║оH╢mе·й·╕Ї284л╤1~30╕╣,31.9,жэ,,,1060310,дgжa1л╪кл1иожь1,дн╝h,дн╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0880421,108.54,3,2,2,ж│,ж│,2900000,26718,д@╝╙енн▒,0.0,0,,RPVNMLMKMHMFFCT17CA
ж╦е╨╢m,й╨жa(дgжa+л╪кл),л╠кF┐дж╦е╨╢mдjе═╕Ї100л╤1~30╕╣,72.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060220,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0830407,150.63,3,2,2,ж│,╡L,2100000,13941,,0.0,0,,RPOPMLLMLHMFFCT66CA
╝щж{┬э,й╨жa(дgжa+л╪кл),л╠кF┐д╝щж{┬эз╙жи╕Ї518л╤5з╦1~30╕╣,107.28,жэ,,,1060309,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,игифеL╡n░Oи╞╢╡,1020902,167.63,4,2,3,ж│,╡L,6500000,38776,,0.0,0,,RPROMLLMLHMFFCT86CA
╝щж{┬э,дgжa,┐│м№мq991~1020жa╕╣,2177.34,,пSйw╣A╖~░╧,╣Aкке╬жa,1060317,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5280000,2425,,0.0,0,,RPRNMLLMLHMFFCT76CA
╕U┼r╢m,й╨жa(дgжa+л╪кл),л╠кF┐д╕U┼r╢m╕U┐│╕Ї31~60╕╣,89.29,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060315,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0711028,84.0,3,2,2,ж│,╡L,1800000,21429,,0.0,0,,RPOOMLLMLHMFFCT56CA
к°кv╢m,й╨жa(дgжa+л╪кл),л╠кF┐дк°кv╢mн╗╖и╕Ї1~30╕╣,85.0,жэ,,,1060317,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1040720,192.2,5,2,3,ж│,╡L,9600000,49948,,0.0,0,,RPVOMLLMLHMFFAT07CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFеле·┤_╕Ї380л╤1~30╕╣,337.0,жэ,,,1060223,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1051229,195.33,3,2,3,ж│,╡L,6450000,33021,,0.0,0,,RPQOMLLMLHMFFAT56CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFел│╙зQ╕Ї326л╤47з╦121~150╕╣,84.78,жэ,,,1060315,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0860716,173.82,5,2,4,ж│,╡L,5100000,29341,,0.0,0,,RPROMLLMLHMFFAT66CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFелдд╡╪╕Ї350л╤1~30╕╣,112.0,жэ,,,1060309,дgжa2л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одgе[▒j┐j│y,0630626,79.74,3,2,2,ж│,╡L,4280000,53674,,0.0,0,,RPSOMLLMLHMFFAT76CA
л╠кF╔],й╨жa(дgжa+л╪кл)+иожь,л╠кF┐дл╠кFелж█е╤╕Ї721~750╕╣,10.19,жэ,,,1060320,дgжa1л╪кл1иожь1,дC╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0841109,88.91,2,1,1,ж│,ж│,1950000,21932,ифеL,0.0,0,,RPVNMLPJMHMFFAT17CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFеле╨дддG╛юл╤61~90╕╣,92.48,жэ,,,1060221,дgжa4л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0850605,215.48,6,3,4,ж│,╡L,5130000,23807,,0.0,0,,RPXNMLLMLHMFFAT17CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFелдj│s╕Ї10л╤31~60╕╣,72.0,жэ,,,1060320,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0730328,85.8,3,1,2,ж│,╡L,3700000,43124,,0.0,0,,RPQNMLPJMHMFFAT66CA
л╠кF╔],дgжa,ж╟Рнмq2131~2160жa╕╣,37.0,жэ,,,1060321,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,800000,21622,,0.0,0,,RPOOMLKMLHMFFAT88CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFелдд╡╪╕Ї361~390╕╣,63.0,жэ,,,1060313,дgжa1л╪кл1иожь0,д@╝hбAдG╝hбA├M╝╙,дG╝h,й▒н▒(й▒╛Q),жэ░╙е╬,┐√╡м▓V╛одgе[▒j┐j│y,,106.28,3,2,2,ж│,╡L,3660000,34437,,0.0,0,,RPPOMLKMLHMFFAT98CA
╕Uдж╢m,й╨жa(дgжa+л╪кл),л╠кF┐д╕Uдж╢mк└дW╕Ї181~210╕╣,152.49,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060321,дgжa3л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1051212,175.15,4,2,3,ж│,╡L,7000000,39966,,0.0,0,,RPSPMLKMLHMFFAT76CA
╕Uдж╢m,й╨жa(дgжa+л╪кл),л╠кF┐д╕Uдж╢mлnе_╕Їд@мq91~120╕╣,1526.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060301,дgжa2л╪кл1иожь0,е■,дG╝h,│zд╤нэ,╣Aк┘,е[▒j┐j│y,0781218,178.64,5,2,3,ж│,╡L,5600000,31348,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPTOMLRJMHMFFAT27CA
л╠кF╔],дgжa,╖sо№┬╫мq571~600жa╕╣,3164.82,,д@пы╣A╖~░╧,╣Aкке╬жa,1060310,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,12380000,3912,,0.0,0,,RPXPMLQJMHMFFAT67CA
к°кv╢m,дgжa,║a╡╪мq361~390жa╕╣,3289.19,,д@пы╣A╖~░╧,╣Aкке╬жa,1060307,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,7120000,2165,,0.0,0,,RPOPMLQJMHMFFAT76CA
лэмK┬э,дgжa,╝wйMмq751~780жa╕╣,2536.99,,дsйYжaлOи|░╧,╣Aкке╬жa,1060301,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,6500000,2562,,0.0,0,,RPQNMLRJMHMFFET27CA
иол░╢m,дgжa,лO╖sмq841~870жa╕╣,1378.61,,д@пы╣A╖~░╧,╣Aкке╬жa,1060311,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1900000,1378,,0.0,0,,RPQNMLKMLHMFFET76CA
лэмK┬э,дgжa,├Z╞q╗ємqдGдpмq121~150жa╕╣,228.94,,░ъоaд╜╢щ░╧,,1060306,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,44734876,195400,,0.0,0,е╗о╫мOжV░ъж│░]▓гз╜й╙┴╩,RPQNMLQJMHMFFET17CA
иол░╢m,дgжa,е╨ддмq421~450жa╕╣,94.93,жэ,,,1060226,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1950000,20541,,0.0,0,,RPQNMLNKMHMFFET96CA
╖s╢щ╢m,й╨жa(дgжa+л╪кл),л╠кF┐д╖s╢щ╢mк╫└s╕Ї61~90╕╣,128.31,жэ,,,1060307,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэжv,┐√╡м▓V╛одg║c│y,1050811,256.82,4,2,5,ж│,╡L,12000000,46725,,0.0,0,,RPUNMLKLMHMFFDT07CA
╖s╢щ╢m,й╨жa(дgжa+л╪кл),л╠кF┐д╖s╢щ╢m┐│нэ╕Ї31~60╕╣,112.7,жэ,,,1060307,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэжv,┐√╡м▓V╛одg║c│y,1050811,242.73,4,2,5,ж│,╡L,8900000,36666,,0.0,0,,RPVNMLKLMHMFFDT17CA
╖s╢щ╢m,дgжa,┐│└sмq421~450жa╕╣,2028.58,╣A,,,1060317,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4183000,2062,,0.0,0,,RPXNMLOLMHMFFDT77CA
╖s╢щ╢m,й╨жa(дgжa+л╪кл),л╠кF┐д╖s╢щ╢mк╫└s╕Ї61~90╕╣,168.89,жэ,,,1060307,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэжv,┐√╡м▓V╛одg║c│y,1050811,343.92,5,2,5,ж│,╡L,13800000,40126,,0.0,0,,RPQNMLKLMHMFFDT66CA
╖s╢щ╢m,й╨жa(дgжa+л╪кл),л╠кF┐д╖s╢щ╢m┐│нэ╕Ї31~60╕╣,110.79,жэ,,,1060307,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэжv,┐√╡м▓V╛одg║c│y,1050811,240.19,4,2,5,ж│,╡L,8900000,37054,,0.0,0,,RPRNMLKLMHMFFDT76CA
╖s╢щ╢m,й╨жa(дgжa+л╪кл),л╠кF┐д╖s╢щ╢m┐│нэ╕Ї31~60╕╣,117.69,жэ,,,1060307,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэжv,┐√╡м▓V╛одg║c│y,1050811,242.73,4,2,5,ж│,╡L,8900000,36666,,0.0,0,,RPSNMLKLMHMFFDT86CA
кF┤ф┬э,дgжa,л╪жwмq1081~1110жa╕╣,69.48,,д@пы╣A╖~░╧,╣Aкке╬жa,1060309,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,200000,2879,,0.0,0,,RPRNMLLKMHMFFDT76CA
лэмK┬э,дgжa,└sмuдЇмq91~120жa╕╣,10765.0,,дsйYжaлOи|░╧,╣Aкке╬жa,1060302,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,20390000,1894,,0.0,0,,RPSNMLSLMHMFFET77CA
кD╝d╢m,дgжa,д║╝dз°мq31~60жa╕╣,810.38,,д@пы╣A╖~░╧,╣Aкке╬жa,1060307,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2450000,3023,,0.0,0,,RPRNMLLMLHMFFFT07CA
кD╝d╢m,дgжa,д║╝dз°мq241~270жa╕╣,220.09,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060321,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,750000,3408,,0.0,0,,RPPNMLPJMHMFFFT07CA
и╬еV╢m,й╨жa(дgжa+л╪кл),л╠кF┐ди╬еV╢m░ъддл╤1~30╕╣,82.91,жэ,,,1060224,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0820424,147.59,4,1,3,ж│,╡L,2480000,16803,,0.0,0,,RPQNMLPJMHMFFFT17CA
д║оH╢m,дgжa,дj┐│мq961~990жa╕╣,2260.0,,д@пы╣A╖~░╧,╣Aкке╬жa,1060317,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5358654,2371,,0.0,0,,RPQNMLPLMHMFFCT07CA
д║оH╢m,дgжa,дj┐│мq961~990жa╕╣,1666.64,,д@пы╣A╖~░╧,╣Aкке╬жa,1060317,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3951746,2371,,0.0,0,,RPSNMLPLMHMFFCT27CA
╕U┼r╢m,дgжa,╖s╔▄мq691~720жa╕╣,1772.24,,д@пы╣A╖~░╧,╣Aкке╬жa,1060223,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2480000,1399,,0.0,0,,RPSPMLTKMHMFFCT77CA
д║оH╢m,дgжa,дWкF╢╒мq1~30жa╕╣,1022.26,,пSйw╣A╖~░╧,╣Aкке╬жa,1060310,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1670000,1634,,0.0,0,,RPQNMLLLMHMFFCT66CA
╝щж{┬э,й╨жa(дgжa+л╪кл),л╠кF┐д╝щж{┬э║╓мP╕Ї331~360╕╣,21.91,жэ,,,1060320,дgжa1л╪кл1иожь0,д╗╝hбA╣q▒ш╝╙▒ш╢б,дK╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0831109,149.13,3,2,2,ж│,╡L,2400000,16093,,0.0,0,,RPPOMLKKMHMFFCT09CA
╕U┼r╢m,дgжa,╖s╕mмq631~660жa╕╣,1278.01,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060317,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5900000,4617,,0.0,0,,RPQOMLKKMHMFFCT56CA
кF┤ф┬э,дgжa,дjоHмq691~720жa╕╣,1925.45,╣A,,,1060310,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1420000,737,,0.0,0,,RPRNMLNKMHMFFDT96CA
╖s╢щ╢m,й╨жa(дgжa+л╪кл),л╠кF┐д╖s╢щ╢m╖sкF╕Ї25л╤2з╦1~30╕╣,85.98,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060313,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0741230,106.44,3,2,2,ж│,╡L,900000,8455,,0.0,0,,RPPNMLPJMHMFFDT86CA
╖s╢щ╢m,дgжa,╖sмvмq1831~1860жa╕╣,256.0,,д@пы╣A╖~░╧,╣Aкке╬жa,1060321,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,774400,3025,,0.0,0,,RPUNMLQJMHMFFDT47CA
иол░╢m,й╨жa(дgжa+л╪кл),л╠кF┐диол░╢mлOдO╕Ї1~30╕╣,14.07,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060306,дgжa1л╪кл1иожь0,е|╝h,е|╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0840710,36.11,1,1,1,ж│,╡L,600000,16616,,0.0,0,,RPPNMLMKMHMFFET86DA
иол░╢m,й╨жa(дgжa+л╪кл),л╠кF┐диол░╢mлOдO╕Ї1~30╕╣,14.07,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060306,дgжa1л╪кл1иожь0,е|╝h,е|╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0840710,36.11,1,1,1,ж│,╡L,600000,16616,,0.0,0,,RPQNMLMKMHMFFET96DA
д║оH╢m,й╨жa(дgжa+л╪кл),л╠кF┐дд║оH╢m▒d╣ч╕Ї151~180╕╣,35.78,жэ,,,1060315,дgжa1л╪кл1иожь0,д@╝hбAдG╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэ░╙е╬,┐√╡м▓V╛одg│y,0850131,82.92,2,2,1,ж│,ж│,2100000,25326,,0.0,0,,RPQNMLPJMHMFFCT96DA
╝щж{┬э,й╨жa(дgжa+л╪кл),л╠кF┐д╝щж{┬эе·╜№╕Ї31~60╕╣,63.88,жэ,,,1060314,дgжa2л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0650705,95.2,4,1,2,ж│,╡L,1200000,12605,,0.0,0,,RPQNMLRJMHMFFCT17DA
оїкZ╢m,дgжa,╖sенйMмq301~330жa╕╣,9420.0,,дsйYжaлOи|░╧,кL╖~е╬жa,1050526,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,630000,67,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPOOMLKKMHMFFCT09DA
░к╛Ё╢m,л╪кл,л╠кF┐д░к╛Ё╢mдjйM╕Ї1~30╕╣,0.0,,,,1060322,дgжa0л╪кл2иожь0,д@╝h,д@╝h,дu╝t,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одgе[▒j┐j│y,0650730,342.02,6,2,3,ж│,╡L,2000000,,,0.0,0,,RPQNMLLLMHMFFBT66DA
кL├ф╢m,дgжa,┬экLмq481~510жa╕╣,274.69,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060309,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4073012,14828,,0.0,0,,RPVNMLQJMHMFFDT57CA
╖s╢щ╢m,й╨жa(дgжa+л╪кл),л╠кF┐д╖s╢щ╢m║╓╝w╕Ї91~120╕╣,102.52,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060316,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэжv,┐√╡м▓V╛одg│y,0811005,141.67,4,2,3,ж│,╡L,3000000,21176,,0.0,0,,RPPNMLQJMHMFFDT96CA
╖s╢щ╢m,дgжa,дн└sмq1411~1440жa╕╣,12787.38,,д@пы╣A╖~░╧,╛i┤▐е╬жa,1060309,дgжa6л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,85000000,6647,,0.0,0,,RPPOMLLMLHMFFDT76CA
кF┤ф┬э,дgжa,╖sз╡мq991~1020жa╕╣,481.22,жэ,,,1060308,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,24900000,51743,,0.0,0,,RPVNMLNKMHMFFDT37CA
кF┤ф┬э,й╨жa(дgжa+л╪кл),л╠кF┐дкF┤ф┬эдде┐╕ЇдGмq416л╤61~90╕╣,81.45,жэ,,,1060310,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэжv,┐√╡м▓V╛одg│y,0951004,163.55,4,2,3,ж│,╡L,5400000,33017,,0.0,0,,RPQOMLQJMHMFFDT17CA
╝щж{┬э,й╨жa(дgжa+л╪кл),л╠кF┐д╝щж{┬эе├мK╕Ї31~60╕╣,64.98,жэ,,,1060315,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэ░╙е╬,е[▒j┐j│y,0660627,126.0,4,2,2,ж│,╡L,2250000,17857,,0.0,0,,RPRNMLLKMHMFFCT66CA
д║оH╢m,дgжa,дW└sмuмq271~300жa╕╣,1408.38,╣A,,,1060322,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4200000,2982,,0.0,0,,RPSNMLLLMHMFFCT86CA
д║оH╢m,дgжa,й╛д▀▒[мq421~450жa╕╣,391.75,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060306,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,600000,1532,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPPNMLNLMHMFFCT76CA
╝щж{┬э,й╨жa(дgжa+л╪кл),л╠кF┐д╝щж{┬эе|║√╕Ї211~240╕╣,85.82,жэ,,,1060216,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0760321,168.4,5,1,5,ж│,╡L,6300000,37411,,0.0,0,,RPRPMLTKMHMFFCT67CA
