¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªO¾ô°Ï¤¤¤s¸ô¤G¬q301~330¸¹,7.44,¨ä¥L,,,1060201,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0961121,100.27000000000001,2,2,1,¦³,¦³,12250000,122170,©Y¹D¾÷±ñ,8.75,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPVROLLKMHMFFAF68CA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï¤¤¥¿¸ô301~330¸¹,38.15,¦í,,,1051201,¤g¦a1«Øª«1¨®¦ì0,¥|¼h¡A¶§¥x,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0670629,130.63,3,2,1,¦³,µL,10800000,82676,,0.0,0,,RPSPMLQJMHMFFAF38CA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s²ø°ÏÀs¦w¸ô1~30¸¹,13.13,¦í,,,1051101,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0870904,147.64000000000001,4,2,2,¦³,¦³,13400000,90761,©Y¹D¥­­±,42.54,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPSPMLNLLHMFFBF28CA
ªL¤f°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªL¤f°Ï«H¸q¸ô361~390¸¹,13.44,¦í,,,1060218,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0990105,124.28999999999999,2,2,2,¦³,¦³,8100000,65170,©Y¹D¥­­±,0.0,0,,RPXNMLNLLHMFFBF58CA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s²ø°Ï¤¤¸Ûµó121~150¸¹,21.04,¦í,,,1060208,¤g¦a1«Øª«1¨®¦ì0,¥|¼h¡A¶§¥x,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0660824,75.92,2,2,1,¦³,µL,6500000,85616,,0.0,0,,RPXQMLOLLHMFFBF98CA
ªL¤f°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªL¤f°Ï¤å¤Æ¤G¸ô¤G¬q91~120¸¹,28.24,°Ó,,,1060308,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0961109,275.4,4,2,3,¦³,¦³,19200000,69717,©Y¹D¥­­±,0.0,0,,RPTNMLRLLHMFFBF58CA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s²ø°Ï¥ß«H¤@µó31~60¸¹,14.81,¦í,,,1060220,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0990104,138.11,3,2,2,¦³,¦³,14680000,106292,©Y¹D¥­­±,15.85,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPQOMLMLLHMFFBF87CA
ªL¤f°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªL¤f°ÏÄR¶é¤@µó11«Ñ1~30¸¹,42.54,¦í,,,1060218,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840411,168.46,4,2,2,¦³,¦³,8180000,48558,©Y¹D¥­­±,0.0,0,,RPTOMLMLLHMFFBF18CA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s²ø°Ï¥Á¦w¦è¸ô361~390¸¹,19.49,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤G¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850311,135.74,4,2,2,¦³,¦³,8650000,63725,,0.0,0,,RPVOMLMLLHMFFBF38CA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¥Ã©M°Ï¤¤©M¸ô519«Ñ1~30¸¹,19.54,¦í,,,1051226,¤g¦a5«Øª«1¨®¦ì1,¤@¼h¡A¤G¼h,¤Q¥|¼h,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0880403,161.12,4,1,2,¦³,¦³,5230568,32464,¤É­°¾÷±ñ,17.09,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPXNMLRJMHMFFHF07EA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ï¤O¦æ¸ô¤@¬q181~210¸¹,11.47,¦í,,,1060210,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870624,117.35,2,1,1,¦³,µL,8000000,68166,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPTNMLSLLHMFFGF76EA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T­«°Ï­«·s¸ô¤­¬q631~660¸¹,51.9,¤u,,,1060215,¤g¦a1«Øª«1¨®¦ì2,¥|¼h,¤Q¥|¼h,¿ì¤½°Ó·~¤j¼Ó,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0970220,321.78,0,0,0,µL,¦³,27300000,84841,©Y¹D¥­­±,65.12,0,,RPVOMLPLMHMFFGF86EA
·çªÚ°Ï,¤g¦a,ª÷¥Ê¥Û¬q1~30¦a¸¹,78.0,,¯S©w±M¥Î°Ï,¯S©w¥Øªº¨Æ·~¥Î¦a,1060124,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,249600,3200,,0.0,0,,RPOOMLQJMHMFFFF58EA
°^¼d°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«°^¼d°Ï«O°·µó37«Ñ2§Ë1~30¸¹,25.12,¦í,,,1060220,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860125,120.34,3,2,2,¦³,¦³,2800000,23267,,0.0,0,,RPUNMLNKMHMFFFF88EA
¤T­«°Ï,«Øª«,·s¥_¥«¤T­«°Ï¤T¼wµó1~30¸¹,0.0,,,,1060219,¤g¦a0«Øª«1¨®¦ì1,¤Q¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021121,187.16000000000003,3,2,2,¦³,¦³,6000000,32058,©Y¹D¥­­±,0.0,0,1.«Ø°Ó»P¦a¥D¦X«Ø®×¡C2.¥»®×¶È¶R½æ©Ð«Î¤Î¨®¦ì«Øª«³¡¤À¡A¨ÃµL¶R½æ¤g¦a«ù¤À¡C,RPVNMLMLLHMFFGF98EA
¤T­«°Ï,«Øª«,·s¥_¥«¤T­«°Ï¤T¼wµó1~30¸¹,0.0,,,,1060219,¤g¦a0«Øª«1¨®¦ì1,¤Q¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021121,188.46,3,2,2,¦³,¦³,6000000,31837,©Y¹D¥­­±,0.0,0,1.«Ø°Ó»P¦a¥D¦X«Ø®×¡C2.¥»®×¶È¶R½æ©Ð«Î¤Î¨®¦ì«Øª«³¡¤À¡A¨ÃµL¶R½æ¤g¦a«ù¤À¡C,SPVNMLMLLHMFFGF09EA
¾ðªL°Ï,¤g¦a,ªFª@¬q91~120¦a¸¹,110.0,¨ä¥L,,,1060306,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7500000,68182,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C¨ü¶ÅÅv¶Å°È¼vÅT©Î¶Å°È©èÀv¤§¥æ©ö¡C,RPUNMLKLMHMFFIF88DA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°Ï¦Û±jµó31~60¸¹,24.09,°Ó,,,1051213,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h,¤Q¤@¼h,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0821218,198.61,3,2,5,¦³,¦³,38000000,191330,,0.0,0,¿ì¤½©M®M©Ð,RPSNMLRKMHMFFHF56DA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T®l°Ï¾Ç¦¨¸ô241~270¸¹,7.01,¦í,,,1060226,¤g¦a1«Øª«1¨®¦ì1,¤Q¤»¼h,¤Q¤E¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0951117,79.32,1,0,1,¦³,¦³,4880000,61523,©Y¹D¥­­±,36.74,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C(¶§¥x¥~±À),RPOOMLLLLHMFFIF38DA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T®l°Ï¥ú©ú¸ô110«Ñ1~30¸¹,81.46,¦í,,,1060220,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,,129.92,3,3,2,¦³,µL,8850000,68119,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C(¥­¥x¡B³»¼Ó¡BÃM¼Ó¥~±À),RPRNMLMLLHMFFIF68DA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¥Ã©M°Ï¤¯·R¸ô306«Ñ35§Ë1~30¸¹,14.87,¦í,,,1060113,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940322,122.6,2,2,1,¦³,¦³,14800000,146810,©Y¹D¾÷±ñ,34.05,1800000,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPQNMLPLLHMFFHF78DA
ªL¤f°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªL¤f°Ï«n¶Õµó331~360¸¹,34.41,¦í,,,1031215,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051205,156.29,2,2,1,¦³,¦³,10530000,78194,©Y¹D¥­­±,38.25,1300000,,RPRNMLMLLHMFFBF08EA
ªL¤f°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªL¤f°Ï¤å¤Æ¤@¸ô¤@¬q61~90¸¹,64.25,¦í,,,1060106,¤g¦a1«Øª«1¨®¦ì2,¤@¼h¡A¤G¼h,¤E¼h,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041103,284.05,0,0,2,¦³,¦³,49840000,216984,©Y¹D¥­­±,67.26,2800000,,RPSNMLMLLHMFFBF18EA
¤­ªÑ°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤­ªÑ°Ï¦è¶³¸ô91~120¸¹,18.33,¦í,,,1060307,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0931007,138.26,3,2,2,¦³,¦³,8500000,61478,©Y¹D¥­­±,0.0,0,,RPQOMLMLLHMFFBF08EA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï¤¤¤s¸ô¤@¬q1~30¸¹,3.89,°Ó,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤G¤Q¤T¼h,¿ì¤½°Ó·~¤j¼Ó,¨£¨ä¥Lµn°O¨Æ¶µ,¿û°©¿ûµ¬²V¾®¤g³y,0900216,53.79,1,1,1,¦³,¦³,7400000,137572,,0.0,0,,RPWPMLLLLHMFFAF58EA
¤g«°°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤g«°°Ï©µ¦Nµó361~390¸¹,29.57,¦í,,,1051201,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0770824,106.48,3,2,2,¦³,µL,8700000,81705,,0.0,0,,RPPOMLMLLHMFFAF87EA
·çªÚ°Ï,¤g¦a,ª÷¥Ê¥Û¬q1~30¦a¸¹,32.0,,¯S©w±M¥Î°Ï,¯S©w¥Øªº¨Æ·~¥Î¦a,1060117,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,102400,3200,,0.0,0,,RPPNMLMLLHMFFFF28EA
¤TªÛ°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤TªÛ°Ï¤½¥¿µó31~60¸¹,14.94,¦í,,,1060308,¤g¦a2«Øª«1¨®¦ì0,¤K¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0851213,92.28999999999999,3,1,1,¦³,¦³,2800000,30339,,0.0,0,,RPSQMLLLMHMFFEF78EA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï¤K¶Õ¤@µó63«Ñ31~60¸¹,11.65,¦í,,,1060220,¤g¦a2«Øª«1¨®¦ì1,¤G¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980219,100.76,2,2,1,¦³,¦³,5800000,57563,©Y¹D¥­­±,41.22,0,,RPTQMLLLMHMFFEF88EA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï·s¥Áµó222«Ñ1~30¸¹,33.35,¦í,,,1060218,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0801120,225.31,3,2,1,¦³,¦³,10800000,47934,©Y¹D¥­­±,14.12,0,,RPUQMLLLMHMFFEF98EA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²H¤ô°Ï¤¤¥¿ªF¸ô¤G¬q121~150¸¹,14.12,¦í,,,1051231,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,¤G¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0900302,83.63,2,2,1,¦³,¦³,9300000,111204,,0.0,0,,RPPQMLTLLHMFFEF56EA
·s©±°Ï,¨®¦ì,·s¥_¥«·s©±°ÏÄ_¾ô¸ô235«Ñ121~150¸¹,0.0,,,,1060113,¤g¦a0«Øª«0¨®¦ì3,,,¨ä¥L,,,,101.54,0,0,0,¦³,¦³,4650000,,©Y¹D¥­­±,101.55,4650000,,RPVNMLLJNHMFFCF48EA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¦Á¤î°Ï¤u«Ø¸ô61~90¸¹,18.95,¦í,,,1060218,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0981120,141.31,3,2,2,¦³,¦³,14000000,104202,©Y¹D¥­­±,24.23,1800000,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPSPMLNLLHMFFDF58DA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°Ï¼Ì¾ð¤G¸ô251«Ñ31~60¸¹,10.59,¦í,,,1060221,¤g¦a3«Øª«1¨®¦ì0,¤Q¤@¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840522,87.13999999999999,3,2,1,¦³,¦³,7780000,89282,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPTPMLNLLHMFFDF68DA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°ÏºÖ¼w¤@¸ô61~90¸¹,8.9,¦í,,,1060212,¤g¦a1«Øª«1¨®¦ì0,¤Q¥|¼h,¤Q¥|¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0950113,57.92,1,1,1,¦³,¦³,6900000,119130,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPPNMLQLLHMFFDF38DA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°Ï¤u«Ø¸ô121~150¸¹,11.5,¦í,,,1060211,¤g¦a2«Øª«1¨®¦ì0,¤»¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860502,89.77000000000001,3,2,1,¦³,¦³,8280000,92236,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPRNMLRLLHMFFDF68DA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s©±°ÏºÖ¶éµó6«Ñ1~30¸¹,30.94,¦í,,,1060302,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0670128,90.8,3,2,1,¦³,µL,10800000,118943,,0.0,0,,RPROMLRLLHMFFCF68DA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï·s¬Kµó85«Ñ25§Ë61~90¸¹,35.89,¦í,,,1060217,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020828,181.36,3,2,2,¦³,¦³,9580000,57622,©Y¹D¥­­±,35.93,1200000,,RPOOMLOKMHMFFEF28DA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï¦Û±j¸ô201«Ñ31~60¸¹,21.79,¦í,,,1060208,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤»¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840705,125.97,2,2,2,¦³,µL,9600000,76209,¤É­°¾÷±ñ,0.0,1000000,§t¼W«Ø©Î¥¼µn°O«Øª«-¶§¥x¥[µ¡¡C,RPTPMLOLLHMFFEF88DA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²H¤ô°Ï·s¥Áµó151~180¸¹,35.79,¦í,,,1060310,¤g¦a2«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0710710,108.42,14,0,14,¦³,µL,5410000,49899,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPPNMLPLLHMFFEF38DA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï·s¥«¤@¸ô¤T¬q101«Ñ17§Ë1~30¸¹,16.65,¦í,,,1060228,¤g¦a1«Øª«1¨®¦ì1,¤Q¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0990128,125.94999999999999,2,2,1,¦³,¦³,7150000,64443,©Y¹D¥­­±,33.62,1200000,,RPVQMLNLLHMFFEF09DA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°ÏºÖ¦wµó61«Ñ1~30¸¹,24.06,¦í,,,1060213,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940421,117.35,3,2,2,¦³,¦³,9630000,82062,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«,RPVOMLQJMHMFFDF98DA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï¤¤¥¿ªF¸ô¤G¬q61~90¸¹,6.91,°Ó,,,1060122,¤g¦a5«Øª«1¨®¦ì2,¤G¼h,¤G¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿û°©²V¾®¤g³y,0920922,137.17000000000002,3,2,2,¦³,¦³,12000000,97494,©Y¹D¾÷±ñ,34.6,2000000,§t¼W«Ø©Î¥¼µn°O«Øª«¡C¨â­Ó¨®¦ì¦X¨Ö­p»ù¬°200¸U,RPOOMLMLLHMFFEF08DA
Äª¬w°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«Äª¬w°Ï«H¸q¸ô37«Ñ1~30¸¹,24.24,¦í,,,1060119,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤»¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0800314,133.11,3,2,2,¦³,¦³,11760000,93225,©Y¹D¾÷±ñ,17.69,1000000,,RPSPMLNLLHMFFGF88DA
¤¤©M°Ï,¨®¦ì,·s¥_¥«¤¤©M°Ï´º¥­¸ô170?181~210¸¹,0.09,¦í,,,1060209,¤g¦a0«Øª«0¨®¦ì1,¦a¤U¥|¼h,¥|¤Q¤@¼h,¨ä¥L,°±¨®ªÅ¶¡,¿û°©¿ûµ¬²V¾®¤g³y,0861104,34.06,0,0,0,¦³,¦³,1600000,,©Y¹D¥­­±,34.06,1600000,,RPPNMLMLLHMFFHF38DA
¤T­«°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T­«°Ï¦¨¥\¸ô50«Ñ1~30¸¹,11.02,¦í,,,1060213,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0970915,83.32,2,2,1,¦³,¦³,9800000,117619,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPVNMLPLLHMFFGF56DA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s²ø°Ï¤¤´ä¸ô¤¤¼y«Ñ1~30¸¹,16.02,¦í,,,1060111,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960119,139.62,3,2,2,¦³,¦³,15000000,107434,©Y¹D¥­­±,13.59,0,§t¼W«Ø©Î¥¼µn°O«Øª«,RPSNMLQLLHMFFBF48DA
ªL¤f°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªL¤f°Ï¤å¤Æ¤T¸ô¤@¬q541~570¸¹,13.65,¦í,,,1060219,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0950314,117.53,2,2,1,¦³,¦³,8340000,76232,©Y¹D¥­­±,25.18,1300000,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPOPMLNLLHMFFBF97DA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s²ø°Ï¤¤¥­¸ô121~150¸¹,29.25,¦í,,,1060121,¤g¦a1«Øª«1¨®¦ì0,¤G¼h¡A¶§¥x,¥|¼h,¼t¿ì,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0690108,94.79,0,1,2,¦³,µL,8880000,93681,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPOTMLSLLHMFFBF88DA
